15:14:41 Tiempo		PosX		PosY		VelX		VelY		wPX		wPY
	 4.560000	1971997904	1072036756	563693721	1072875686	-1532470053	1066262135
	 4.620000	-1669423570	1072038591	-1746509919	1072881668	760128322	1066146858
	 4.680000	-1327797921	1072040318	-2078114492	1072887188	1085903714	1066038421
	 4.740000	475764201	1072041944	-566447783	1072892225	-482366014	1065936734
	 4.800000	857832508	1072043474	-2043991826	1072896768	-391618325	1065841641
	 4.860000	597082974	1072044915	-68664733	1072900811	-1545114363	1065752928
	 4.920000	-388181517	1072046272	-79377264	1072904358	1435939055	1065670335
	 4.980000	1069427025	1072047553	-13874522	1072907418	638402051	1065593566
	 5.040000	-1643856933	1072048761	-1339976374	1072910007	-2103526486	1065522298
	 5.100000	739220037	1072049903	1104199833	1072912146	-1082890220	1065456191
	 5.160000	-1065681437	1072050982	-1013467063	1072913860	-394787748	1065394894
	 5.220000	-576156843	1072052004	1742384866	1072915181	1740673666	1065322891
	 5.280000	-1326289090	1072052973	-975329797	1072916141	538651087	1065217417
	 5.340000	324170368	1072053893	431128955	1072916778	-1726655366	1065119463
	 5.400000	-1958340378	1072054766	-2053837327	1072917128	-966168387	1065028367
	 5.460000	1337594130	1072055597	1473028272	1072917232	-710882064	1064943497
	 5.520000	1271494217	1072056388	1474620692	1072917129	2137538195	1064864258
	 5.580000	589327953	1072057142	498608238	1072916859	-477876003	1064790094
	 5.640000	919950648	1072057861	1954000627	1072916460	293670616	1064720495
	 5.700000	-1433419554	1072058547	-880781588	1072915970	1653539244	1064654991
	 5.760000	1775830330	1072059203	-1234144422	1072915425	-904101112	1064593160
	 5.820000	762733775	1072059830	2107233214	1072914858	1122168062	1064534624
	 5.880000	-2135843134	1072060429	-1081018438	1072914299	2103123548	1064479045
	 5.940000	-965149795	1072061002	608458048	1072913777	-216187380	1064426128
	 6.000000	1044659344	1072061551	565466530	1072913315	-2136317714	1064375617
	 6.060000	145741345	1072062076	-770201650	1072912934	-1532260829	1064327289
	 6.120000	734238924	1072062578	-621763984	1072912653	31284477	1064257273
	 6.180000	-1763881206	1072063058	1683518120	1072912486	1827087946	1064168277
	 6.240000	641393159	1072063518	529290312	1072912443	1704247151	1064082686
	 6.300000	-1507704322	1072063957	1536720217	1072912531	64868631	1064000280
	 6.360000	-710435814	1072064377	651429029	1072912755	1770565712	1063920878
	 6.420000	1762940801	1072064779	2076243879	1072913115	-758004847	1063844335
	 6.480000	200468790	1072065163	2009859862	1072913610	-5428729	1063770534
	 6.540000	1657065411	1072065529	-1705541796	1072914235	90954394	1063699382
	 6.600000	208206355	1072065879	175464698	1072914984	-1814135314	1063630801
	 6.660000	-1556510868	1072066212	-508299978	1072915846	-1260635123	1063564732
	 6.720000	-1108854662	1072066530	2053549534	1072916813	157243892	1063501125
	 6.780000	-266266020	1072066833	-1075714266	1072917871	-2076834491	1063439935
	 6.840000	-889523036	1072067122	2134022985	1072919008	-1617875288	1063381125
	 6.900000	-583214717	1072067397	-1225617771	1072920209	142700893	1063324659
	 6.960000	-1283462267	1072067659	-453692382	1072921460	-1179890499	1063270499
	 7.020000	-667679432	1072067908	1353238342	1072922747	-95109594	1063181156
	 7.080000	-745704632	1072068145	1361645766	1072924054	-1726911508	1063081839
	 7.140000	727803649	1072068371	-1910159291	1072925367	177432272	1062986898
	 7.200000	1660302107	1072068585	987741594	1072926673	-806996582	1062896239
	 7.260000	-87307281	1072068788	1253293585	1072927958	-1353175855	1062809764
	 7.320000	1885366973	1072068982	-1632381971	1072929210	-1590027923	1062727364
	 7.380000	1039441183	1072069166	739732540	1072930419	390316870	1062648924
	 7.440000	-632194879	1072069340	458395472	1072931574	-1933019791	1062574320
	 7.500000	-1198316900	1072069506	-539743794	1072932666	1328238503	1062503425
	 7.560000	1207523755	1072069664	1216804408	1072933690	1869744893	1062436104
	 7.620000	-205569810	1072069813	-1991374362	1072934638	-815834042	1062372219
	 7.680000	586890268	1072069956	1037045405	1072935507	1041707103	1062311630
	 7.740000	948393576	1072070091	1710952271	1072936293	-298909017	-1079686470
	 7.800000	-2062331332	1072064858	1317938054	1072938696	-1539180764	-1078027569
	 7.860000	-1363592709	1072049815	2133030983	1072944296	1968818539	-1077386674
	 7.920000	969107026	1072025845	-867314445	1072952973	1300551337	-1076869372
	 7.980000	-1990487275	1071993842	-1857964904	1072964583	-447638061	-1076633486
	 8.040000	1072368647	1071954763	1732387120	1072978942	-753727337	-1076431385
	 8.100000	-279409068	1071909620	1954678240	1072995825	528228728	-1076263828
	 8.160000	-295255930	1071859451	-1910636842	1073014973	-18604594	-1076130609
	 8.220000	1423289126	1071805286	897312800	1073036100	-2120905636	-1076030716
	 8.280000	-188120950	1071748123	-2127404180	1073058898	36686570	-1075962491
	 8.340000	-661667950	1071688914	-497912073	1073083047	1885163156	-1075923767
	 8.400000	23843191	1071612416	-1422331125	1073108220	-1898170024	-1075911997
	 8.460000	481330776	1071490968	1079394937	1073134088	1635838423	-1075924376
	 8.520000	-132215605	1071370262	-562605828	1073160326	-2085577464	-1075957946
	 8.580000	78818389	1071251572	-448500535	1073186622	-1166841257	-1076009687
	 8.640000	-2084554130	1071135985	-1746360370	1073212677	-1122491750	-1076076597
	 8.700000	-1673607241	1071024413	1226135611	1073238211	-452197217	-1076155759
	 8.760000	1789498429	1070917591	-355748818	1073262966	949150772	-1076244393
	 8.820000	1303052653	1070816087	-42653575	1073286712	331075721	-1076339902
	 8.880000	-1121993576	1070720313	-590461944	1073309245	-1906605345	-1076439900
	 8.940000	109094242	1070630540	1811255580	1073330391	-1543808996	-1076542234
	 9.000000	-1314541355	1070497716	612803477	1073350006	309303788	-1076644999
	 9.060000	881725184	1070342781	-1895650444	1073367977	-603588388	-1076746545
	 9.120000	610558407	1070200031	752693367	1073384224	1506694833	-1076845469
	 9.180000	86157643	1070069152	-565118672	1073398694	-1601987091	-1076993683
	 9.240000	-1192112666	1069949690	-811352721	1073411367	114021277	-1077174585
	 9.300000	-1800249364	1069841083	-88749888	1073422248	-1394276660	-1077344690
	 9.360000	-1287096035	1069742682	1252336123	1073431370	704780065	-1077502996
	 9.420000	904000155	1069653780	1877700913	1073438787	805465453	-1077648871
	 9.480000	941571574	1069573630	1941251705	1073444577	480076727	-1077782006
	 9.540000	-1438641204	1069455416	423808531	1073448836	-1909288457	-1077902377
	 9.600000	1539252480	1069325537	469200234	1073451675	-888775631	-1078084273
	 9.660000	-469005284	1069208596	1481466817	1073453219	-1823497736	-1078275665
	 9.720000	-187796728	1069103139	-313760055	1073453603	-604892285	-1078443967
	 9.780000	535691576	1069007781	1665997808	1073452971	55824211	-1078590595
	 9.840000	102845394	1068921220	-471848186	1073451468	-1409762924	-1078717155
	 9.900000	2077216780	1068842252	-1919527094	1073449245	-742438001	-1078825373
	 9.960000	60178758	1068769778	-315348639	1073446449	1348716590	-1078917047
	 10.020000	65155108	1068702804	-1533743092	1073443227	43698492	-1079003293
	 10.080000	536290556	1068640447	1177363084	1073439719	1775597962	-1079131356
	 10.140000	483022617	1068581932	1791101651	1073436058	-840622500	-1079237077
	 10.200000	-1209745626	1068526588	93471868	1073432370	972669886	-1079323793
	 10.260000	-1532958640	1068448749	-103425633	1073428768	-2131986661	-1079394639
	 10.320000	-1748636824	1068347516	-214768381	1073425358	-792726194	-1079452510
	 10.380000	-927979139	1068249755	-2121702524	1073422231	643285433	-1079500041
	 10.440000	-537079535	1068154846	2001891537	1073419465	-1280523435	-1079539597
	 10.500000	1257738790	1068062311	-2000675767	1073417126	1402186549	-1079573260
	 10.560000	-2090567548	1067971795	685129315	1073415267	659128987	-1079602838
	 10.620000	1821254625	1067883054	-1596160297	1073413926	1956288616	-1079629868
	 10.680000	501286465	1067795935	1573914428	1073413131	-793090540	-1079655628
	 10.740000	1665563394	1067710361	1860161075	1073412895	-1797535509	-1079681153
	 10.800000	742623374	1067626319	797257319	1073413221	-2025243848	-1079707255
	 10.860000	348741929	1067543843	393014655	1073414100	-1894762811	-1079734541
	 10.920000	634226390	1067463004	-1440075995	1073415513	840816669	-1079763435
	 10.980000	-1065828214	1067317429	-2138217372	1073417434	-2035742877	-1079794202
	 11.040000	896447850	1067162911	1702318212	1073419827	698014013	-1079826966
	 11.100000	1671679628	1067012324	-2145883073	1073422650	-1260716813	-1079861737
	 11.160000	104978727	1066865910	-2051186193	1073425856	443452848	-1079898425
	 11.220000	1254355228	1066723898	-309357960	1073429393	881821310	-1079936867
	 11.280000	-1772041090	1066586499	554296248	1073433208	-946777235	-1079976839
	 11.340000	1949344707	1066453897	-1538540895	1073437242	549389972	-1080018073
	 11.400000	-184534092	1066250694	837489961	1073441440	-620289538	-1080087274
	 11.460000	-453696731	1066005515	-966241378	1073445743	-1336086070	-1080173001
	 11.520000	393828365	1065770624	-1745910680	1073450097	-686187902	-1080259422
	 11.580000	-898218622	1065546102	-140435183	1073454447	1755311043	-1080345921
	 11.640000	-671523668	1065310706	439118961	1073458744	496278879	-1080431910
	 11.700000	-1993221442	1064903061	-971670907	1073462938	295222964	-1080516839
	 11.760000	856502808	1064515799	-426902467	1073466988	1955478343	-1080600206
